record_id,person_id,person_name,aliases,phone_id,phone_number,vehicle_id,vehicle_plate,location_id,location,organization_id,organization,target_person_id,target_person,event_type,event_date,amount_inr,notes,risk_score,case_id
REC-MA-0073766,P-000586,Priya Rajan,,PH-000668,+91-9477352287,,,,,O-000030,Global Retail Ltd,,,FINANCIAL_TXN,2026-01-26 14:09:49,127154,,48,
REC-MA-0073767,P-001448,Sneha Bose,,,,,,L-000151,"Warehouse Zone, Salem",,,,,LOCATION_PING,2026-01-13 18:38:34,,,22,CR-2026-2006
REC-MA-0073768,P-000786,Pooja Krishnan,,,,,,L-000091,"Industrial Estate, Nagapattinam",,,,,LOCATION_PING,2026-06-03 11:11:16,,,44,CR-2026-2010
REC-MA-0073769,P-000475,Kunal Bhat,,,,V-000462,MH-13-QS-5258,L-000132,"Market Road, Karur",,,,,VEHICLE_MOVEMENT,2026-03-31 06:47:32,,,36,CR-2026-2011
REC-MA-0073770,P-000399,Vivek Singh,,PH-000833,+91-8996986091,,,,,,,,,CALL_LOG,2026-04-05 16:55:02,,,86,CR-2026-2017
REC-MA-0073771,P-000200,Bhavna Kamath,,,,V-000094,MH-09-OT-5259,L-000082,"Highway Junction, Nagercoil",O-000098,Apex Steel Udyog,,,REGISTRATION_RECORD,2026-02-12 16:17:12,,,93,
REC-MA-0073772,P-000428,Pooja Banerjee,,,,,,L-000020,"Residential Colony, Karur",,,,,LOCATION_PING,2026-01-25 18:38:00,,,8,
REC-MA-0073773,P-001422,Sonia Naidu,,,,V-000567,UP-17-OT-1811,L-000160,"Industrial Estate, Thoothukudi",O-000061,Prime Shipping Udyog,,,REGISTRATION_RECORD,2026-05-09 17:46:01,,Co-location with case-linked individual,53,CR-2026-2007
REC-MA-0073774,P-001467,Varun Deshmukh,,PH-000660,+91-7931269789,,,,,,,,,CALL_LOG,2026-08-19 01:25:30,,Matches known alias spelling,38,CR-2026-2018
REC-MA-0073775,P-001802,Ananya Mishra,,,,V-000292,RJ-70-VK-7691,L-000197,"IT Park, Tirunelveli",O-000125,City Financial Movers,,,REGISTRATION_RECORD,2026-02-27 05:22:34,,,35,
REC-MA-0073776,P-000015,Jatin Kulkarni,,,,V-000288,WB-61-RD-3322,L-000105,"Bypass, Tirunelveli",O-000127,Metro Freight Group,,,REGISTRATION_RECORD,2026-03-18 02:36:36,,,47,
REC-MA-0073777,P-000035,Nirav Pillai,,,,V-000240,KA-47-UA-6529,L-000079,"Warehouse Zone, Salem",,,,,VEHICLE_MOVEMENT,2026-07-15 12:46:39,,,68,
REC-MA-0073778,P-001398,Ananya Deshpande,,,,,,L-000052,"Bus Stand, Erode",,,,,LOCATION_PING,2026-01-08 06:13:43,,Inconsistent address on record,46,CR-2026-2012
REC-MA-0073779,P-000045,Kartik Shetty,,,,V-000447,HR-01-KF-5073,L-000079,"Warehouse Zone, Salem",O-000054,Global Shipping & Co,,,REGISTRATION_RECORD,2026-08-23 20:58:07,,Cash pickup observed near market road,38,
REC-MA-0073780,P-000254,Rekha Bansal,,,,,,L-000092,"Old Town, Cuddalore",,,,,SIGHTING_REPORT,2026-05-10 09:30:47,,,56,CR-2026-2017
REC-MA-0073781,P-001566,Anjali Venkatesh,,PH-000776,+91-7403344505,,,,,,,,,CALL_LOG,2026-06-14 22:37:58,,,45,CR-2026-2016
REC-MA-0073782,P-000464,Simran Dutta,,,,V-000554,TS-49-ZU-5881,L-000064,"Residential Colony, Karur",O-000146,Vantage Retail Traders,,,REGISTRATION_RECORD,2026-05-13 11:04:46,,,65,
REC-MA-0073783,P-001884,Zoya Yadav,,,,V-000141,PB-13-MY-1667,L-000123,"Old Town, Krishnagiri",,,P-000720,Vaishnavi Chauhan,VEHICLE_MOVEMENT,2026-03-18 20:45:59,,,97,
REC-MA-0073784,P-001766,Priya Yadav,,,,,,L-000181,"Highway Junction, Chennai",,,,,LOCATION_PING,2026-01-18 02:26:42,,,10,CR-2026-2016
REC-MA-0073785,P-001371,Nikhil Rajan,,,,,,L-000019,"Market Road, Madurai",,,,,LOCATION_PING,2026-06-28 03:15:22,,,68,
REC-MA-0073786,P-001055,Ankit Pawar,,PH-000065,+91-9557988774,,,,,O-000004,Pinnacle Steel Group,P-000748,Vaishnavi Singh,FINANCIAL_TXN,2026-05-16 12:44:07,156937,No prior record - routine entry,22,CR-2026-2006
REC-MA-0073787,P-001958,Shalini Sharma,,PH-000549,+91-4307536661,,,,,,,,,CALL_LOG,2026-01-06 01:36:13,,Co-location with case-linked individual,51,CR-2026-2015
REC-MA-0073788,P-000933,Harish Halder,,PH-000390,+91-7625153814,,,,,,,,,CALL_LOG,2026-08-04 01:23:39,,,43,
REC-MA-0073789,P-001873,Mohan Das,,PH-000777,+91-6658833987,,,,,,,P-000712,Ananya Shinde,CALL_LOG,2026-08-23 20:25:13,,,56,CR-2026-2003
REC-MA-0073790,P-000048,Rekha Naidu,,,,,,L-000162,"Industrial Estate, Thoothukudi",,,,,SIGHTING_REPORT,2026-04-18 07:17:09,,Funds routed through multiple accounts,25,
REC-MA-0073791,P-001263,Manoj Kamble,,PH-000502,+91-8634234619,,,,,O-000201,Crystal Pharma Udyog,,,FINANCIAL_TXN,2026-07-29 14:21:25,27429,,65,CR-2026-2008
REC-MA-0073792,P-001050,Shreya Kamble,,,,V-000434,KA-76-LH-2931,L-000079,"Warehouse Zone, Salem",,,,,VEHICLE_MOVEMENT,2026-02-27 09:06:53,,,47,
REC-MA-0073793,P-001936,Kirti Agarwal,,,,V-000180,RJ-30-XB-3939,L-000160,"Industrial Estate, Thoothukudi",O-000090,Trustline Logistics Ltd,,,REGISTRATION_RECORD,2026-07-13 04:43:05,,,41,
REC-MA-0073794,P-001663,Karan Tripathi,,PH-000961,+91-9453546147,,,,,,,,,CALL_LOG,2026-01-25 23:44:00,,,40,CR-2026-2007
REC-MA-0073795,P-001323,Varun Das,,,,,,L-000091,"Industrial Estate, Nagapattinam",,,P-000913,Kunal Sen,SIGHTING_REPORT,2026-07-12 00:22:44,,,52,
REC-MA-0073796,P-000983,Ankit Khanna,,,,V-000217,PB-81-MF-6811,L-000034,"Technology Park, Erode",O-000222,Bluebird Importers Group,,,REGISTRATION_RECORD,2026-06-06 15:41:04,,Co-location with case-linked individual,69,
REC-MA-0073797,P-001773,Rajesh Ganesan,,,,V-000502,WB-91-IF-5387,L-000147,"Port Area, Tiruchirappalli",,,,,VEHICLE_MOVEMENT,2026-06-27 06:17:35,,,49,CR-2026-2015
REC-MA-0073798,P-000856,Meera Joshi,,PH-000460,+91-6063399129,,,,,,,,,CALL_LOG,2026-01-21 14:26:41,,Cash pickup observed near market road,26,CR-2026-2001
REC-MA-0073799,P-000902,Tanvi Subramanian,,,,V-000352,CG-18-ME-1535,L-000152,"Warehouse Zone, Coimbatore",,,,,VEHICLE_MOVEMENT,2026-06-20 05:01:00,,,20,
REC-MA-0073800,P-000542,Shikha Desai,,PH-000240,+91-7030453194,,,,,,,,,CALL_LOG,2026-03-10 15:00:08,,Cash pickup observed near market road,31,CR-2026-2014
REC-MA-0073801,P-001278,Bhavna Ghosh,,PH-000568,+91-2259572446,,,,,,,P-000918,Priya Tripathi,CALL_LOG,2026-04-19 06:06:48,,,79,CR-2026-2007
REC-MA-0073802,P-000017,Ankit Patil,,,,V-000048,HR-36-FH-7708,L-000159,"Residential Colony, Cuddalore",O-000084,Apex Exports Udyog,,,REGISTRATION_RECORD,2026-03-29 18:30:09,,Repeated presence near restricted zone,53,CR-2026-2015
REC-MA-0073803,P-001112,Sneha Mishra,,,,V-000636,BR-36-EH-7028,L-000092,"Old Town, Cuddalore",O-000131,Regal Trading Movers,,,REGISTRATION_RECORD,2026-05-28 06:40:53,,Funds routed through multiple accounts,32,CR-2026-2020
REC-MA-0073804,P-000427,Ankit Sharma,,PH-000384,+91-7578446834,,,,,,,,,CALL_LOG,2026-02-18 21:35:44,,,31,
REC-MA-0073805,P-000352,Anjali Dutta,,PH-000888,+91-7071398482,,,,,O-000141,Vantage Importers Pvt Ltd,,,FINANCIAL_TXN,2026-01-10 18:12:02,92013,,64,
REC-MA-0073806,P-000958,Sunita Chopra,,PH-000549,+91-4307536661,,,,,,,,,CALL_LOG,2026-04-22 11:49:28,,,31,
REC-MA-0073807,P-001506,Aarti Mukherjee,,,,V-000119,KL-17-XX-5230,L-000091,"Industrial Estate, Nagapattinam",,,,,VEHICLE_MOVEMENT,2026-02-23 15:47:29,,,32,CR-2026-2002
REC-MA-0073808,P-001717,Chandan Pandey,,,,,,L-000110,"Textile Market, Tirunelveli",,,,,LOCATION_PING,2026-08-17 05:07:57,,High frequency evening calls,100,
REC-MA-0073809,P-001112,Sneha Mishra,,,,,,L-000016,"University Road, Karur",,,,,SIGHTING_REPORT,2026-08-08 20:48:56,,,24,
REC-MA-0073810,P-001499,Anil Joshi,,,,V-000545,TS-83-EZ-9550,L-000072,"Warehouse Zone, Erode",,,,,VEHICLE_MOVEMENT,2026-08-19 19:05:39,,,53,
REC-MA-0073811,P-000584,Swati Deshmukh,,PH-000816,+91-1584156082,,,,,,,,,CALL_LOG,2026-05-24 22:58:24,,,77,
REC-MA-0073812,P-001847,Kartik Subramanian,,,,,,L-000189,"Industrial Estate, Nagapattinam",,,,,LOCATION_PING,2026-04-19 01:08:17,,,77,CR-2026-2007
REC-MA-0073813,P-000720,Vaishnavi Chauhan,,,,V-000425,KL-70-ZC-4853,L-000020,"Residential Colony, Karur",O-000134,Bluebird Distributors Movers,P-001190,Shreya Mukherjee,REGISTRATION_RECORD,2026-04-06 12:47:09,,,65,
REC-MA-0073814,P-001663,Karan Tripathi,,,,,,L-000009,"Highway Junction, Krishnagiri",,,,,SIGHTING_REPORT,2026-05-03 15:14:19,,,56,CR-2026-2013
REC-MA-0073815,P-000496,Radhika Mehta,"R. Mehta,Radhika M.,R M",,,V-000283,MP-17-OP-9947,L-000041,"Grain Market, Vellore",,,P-001757,Siddharth Rajan,VEHICLE_MOVEMENT,2026-08-27 22:26:52,,,46,CR-2026-2018
REC-MA-0073816,P-000289,Sourav Kamath,,PH-000250,+91-5058319971,,,,,O-000164,Orbit Trading & Co,,,FINANCIAL_TXN,2026-06-04 01:56:15,64083,,61,
REC-MA-0073817,P-001139,Varun Eswaran,,PH-000882,+91-8449411631,,,,,O-000209,Regal Pharma Udyog,,,FINANCIAL_TXN,2026-04-21 16:58:35,245009,,14,
REC-MA-0073818,P-001943,Ankit Bansal,,,,,,L-000105,"Bypass, Tirunelveli",,,,,LOCATION_PING,2026-03-22 09:37:55,,,71,
REC-MA-0073819,P-000488,Tanvi Rajan,,,,V-000246,KL-63-UP-7954,L-000114,"Ring Road, Thanjavur",O-000238,Global Digital Pvt Ltd,,,REGISTRATION_RECORD,2026-05-30 10:15:51,,,40,
REC-MA-0073820,P-000938,Neha Bhat,,PH-000580,+91-0344651241,,,,,,,,,CALL_LOG,2026-07-30 18:24:20,,Matches known alias spelling,55,CR-2026-2016
REC-MA-0073821,P-000475,Kunal Bhat,,PH-000215,+91-5447022960,,,,,,,,,CALL_LOG,2026-05-24 09:22:36,,,87,
REC-MA-0073822,P-001305,Sandeep Hegde,,,,V-000579,RJ-82-LA-2194,L-000023,"Bus Stand, Kanniyakumari",,,,,VEHICLE_MOVEMENT,2026-06-24 05:01:03,,,43,CR-2026-2005
REC-MA-0073823,P-001339,Deepak Dutta,,,,,,L-000121,"Residential Colony, Nagercoil",,,,,LOCATION_PING,2026-08-16 08:22:00,,,43,
REC-MA-0073824,P-001204,Kavita Chettiar,,,,,,L-000090,"Warehouse Zone, Salem",,,,,LOCATION_PING,2026-08-10 10:35:29,,Frequent contact with flagged number,71,CR-2026-2002
REC-MA-0073825,P-000603,Suresh Shetty,,PH-000125,+91-8536649878,,,,,O-000012,Vantage Distributors Traders,,,FINANCIAL_TXN,2026-01-25 20:54:53,212602,High frequency evening calls,82,
REC-MA-0073826,P-000981,Bharat Menon,,,,,,L-000165,"Ring Road, Krishnagiri",,,,,LOCATION_PING,2026-07-12 13:49:38,,,93,
REC-MA-0073827,P-001308,Neha Nair,,PH-000145,+91-4316526693,,,,,,,,,CALL_LOG,2026-02-18 20:21:03,,,52,CR-2026-2014
REC-MA-0073828,P-000742,Bhavna Venkatesh,,,,V-000300,MH-42-SM-8482,L-000181,"Highway Junction, Chennai",,,,,VEHICLE_MOVEMENT,2026-04-01 18:38:55,,,56,
REC-MA-0073829,P-000687,Anand Pillai,,PH-000812,+91-2906032020,,,,,O-000162,Vantage Energy Udyog,,,FINANCIAL_TXN,2026-08-15 01:52:52,30278,Inconsistent address on record,77,
REC-MA-0073830,P-000122,Ritu Kamath,,PH-000471,+91-9605673030,,,,,O-000117,Union Agro Movers,,,FINANCIAL_TXN,2026-03-06 22:14:04,203091,Co-location with case-linked individual,95,
REC-MA-0073831,P-001459,Punit Pradhan,,,,V-000484,GJ-07-BV-8032,L-000095,"Port Area, Nagercoil",,,,,VEHICLE_MOVEMENT,2026-06-08 06:20:50,,,48,CR-2026-2017
REC-MA-0073832,P-000363,Punit Bhattacharya,,,,,,L-000015,"SIPCOT, Kanniyakumari",,,,,LOCATION_PING,2026-04-16 15:23:13,,Funds routed through multiple accounts,35,
REC-MA-0073833,P-000984,Kirti Hegde,,PH-000824,+91-6227236266,,,,,,,,,CALL_LOG,2026-02-18 09:42:55,,,54,CR-2026-2005
REC-MA-0073834,P-000889,Santosh Shinde,,,,,,L-000105,"Bypass, Tirunelveli",,,,,SIGHTING_REPORT,2026-01-31 08:58:14,,,55,CR-2026-2002
REC-MA-0073835,P-001986,Sonia Patil,,,,V-000640,KL-88-AA-9751,L-000129,"Warehouse Zone, Nagercoil",O-000087,Bluebird Infrastructure & Co,P-000533,Aman Sen,REGISTRATION_RECORD,2026-05-31 04:56:08,,,42,CR-2026-2012
REC-MA-0073836,P-001728,Shreya Saha,,,,,,L-000012,"Bus Stand, Madurai",,,,,SIGHTING_REPORT,2026-04-02 10:59:44,,,87,
REC-MA-0073837,P-000794,Zoya Das,,PH-000974,+91-3370096873,,,,,O-000122,Highland Steel Movers,,,FINANCIAL_TXN,2026-06-08 06:28:05,133681,,91,
REC-MA-0073838,P-001499,Anil Joshi,,PH-000494,+91-2091179112,,,,,O-000085,Highland Digital Movers,P-001667,Keshav Deshpande,FINANCIAL_TXN,2026-07-01 07:29:03,130182,,81,
REC-MA-0073839,P-000922,Sunita Menon,,PH-000377,+91-6093141818,,,,,,,,,CALL_LOG,2026-05-01 19:47:07,,No prior record - routine entry,70,
REC-MA-0073840,P-001481,Kartik Sen,,,,,,L-000153,"University Road, Krishnagiri",,,,,SIGHTING_REPORT,2026-03-03 01:50:34,,,44,CR-2026-2005
REC-MA-0073841,P-000936,Sonia Pandey,,PH-000992,+91-6102908718,,,,,,,,,CALL_LOG,2026-03-17 09:35:35,,,45,
REC-MA-0073842,P-001978,Tanvi Joshi,,,,V-000672,TS-50-FM-1939,L-000054,"Warehouse Zone, Cuddalore",,,,,VEHICLE_MOVEMENT,2026-06-12 21:13:49,,,11,CR-2026-2011
REC-MA-0073843,P-001766,Priya Yadav,,,,V-000491,MP-92-UG-1543,L-000187,"Highway Junction, Thoothukudi",,,,,VEHICLE_MOVEMENT,2026-08-06 15:28:55,,,55,CR-2026-2016
REC-MA-0073844,P-000358,Vaishnavi Kulkarni,,,,,,L-000115,"Port Area, Vellore",,,,,LOCATION_PING,2026-05-17 17:20:22,,Inconsistent address on record,64,CR-2026-2011
REC-MA-0073845,P-001146,Tanvi Dutta,,,,V-000428,BR-46-QQ-4819,L-000033,"Old Town, Erode",,,,,VEHICLE_MOVEMENT,2026-07-01 18:24:39,,,20,CR-2026-2014
REC-MA-0073846,P-001100,Divya Patel,,,,,,L-000096,"Warehouse Zone, Tiruchirappalli",,,P-000690,Zoya Shinde,SIGHTING_REPORT,2026-08-31 08:34:05,,Matches known alias spelling,42,
REC-MA-0073847,P-001535,Jatin Subramanian,,PH-000105,+91-9121535396,,,,,O-000217,Summit Financial Movers,,,FINANCIAL_TXN,2026-04-25 23:39:30,187437,,100,
REC-MA-0073848,P-001497,Sourav Shetty,,,,,,L-000012,"Bus Stand, Madurai",,,,,LOCATION_PING,2026-05-20 21:10:54,,Funds routed through multiple accounts,40,
REC-MA-0073849,P-000192,Tanvi Chettiar,,PH-000097,+91-9552893891,,,,,,,,,CALL_LOG,2026-04-06 16:25:17,,,67,CR-2026-2001
REC-MA-0073850,P-000035,Nirav Pillai,,PH-000634,+91-7827411767,,,,,O-000192,Global Financial & Co,,,FINANCIAL_TXN,2026-07-30 03:10:45,224518,,73,
REC-MA-0073851,P-000652,Vandana Tripathi,,PH-000139,+91-7606441343,,,,,,,,,CALL_LOG,2026-06-24 20:59:18,,,37,CR-2026-2008
REC-MA-0073852,P-000890,Rekha Yadav,,,,,,L-000033,"Old Town, Erode",,,P-001541,Ishaan Deshmukh,SIGHTING_REPORT,2026-03-30 05:18:37,,,56,CR-2026-2011
REC-MA-0073853,P-000663,Prakash Gupta,,,,V-000698,UP-55-JH-2283,L-000023,"Bus Stand, Kanniyakumari",O-000017,Nexus Textiles Movers,,,REGISTRATION_RECORD,2026-02-17 23:41:40,,Cash pickup observed near market road,69,
REC-MA-0073854,P-000786,Pooja Krishnan,,,,V-000663,GJ-69-IY-7595,L-000096,"Warehouse Zone, Tiruchirappalli",,,,,VEHICLE_MOVEMENT,2026-08-12 17:42:33,,,49,CR-2026-2020
REC-MA-0073855,P-000039,Rakesh Pradhan,,,,,,L-000023,"Bus Stand, Kanniyakumari",,,,,LOCATION_PING,2026-08-07 12:16:03,,,25,
REC-MA-0073856,P-001448,Sneha Bose,,,,,,L-000079,"Warehouse Zone, Salem",,,,,LOCATION_PING,2026-01-08 02:19:14,,,43,
REC-MA-0073857,P-000167,Rahul Agarwal,,,,,,L-000056,"Warehouse Zone, Nagercoil",,,,,LOCATION_PING,2026-08-24 19:00:29,,,43,
REC-MA-0073858,P-001714,Shalini Ghosh,,,,V-000446,RJ-27-WN-2768,L-000188,"Railway Station, Chennai",,,,,VEHICLE_MOVEMENT,2026-08-14 12:04:18,,,38,
REC-MA-0073859,P-001535,Jatin Subramanian,,,,,,L-000096,"Warehouse Zone, Tiruchirappalli",,,,,LOCATION_PING,2026-03-23 19:09:32,,,76,
REC-MA-0073860,P-000727,Dev Mahapatra,,PH-000255,+91-7859311091,,,,,O-000144,Silver Steel Ltd,,,FINANCIAL_TXN,2026-03-30 03:07:48,65855,Documentation mismatch flagged,77,
REC-MA-0073861,P-000205,Siddharth Yadav,,PH-000819,+91-3035892988,,,,,,,,,CALL_LOG,2026-01-12 17:56:04,,,57,CR-2026-2005
REC-MA-0073862,P-000742,Bhavna Venkatesh,,PH-000147,+91-0696942152,,,,,O-000208,Global Energy Udyog,P-001371,Nikhil Rajan,FINANCIAL_TXN,2026-07-08 07:19:09,59563,,60,
REC-MA-0073863,P-001153,Manoj Ganesan,,,,V-000164,PB-96-MA-2031,L-000134,"Technology Park, Salem",O-000012,Vantage Distributors Traders,,,REGISTRATION_RECORD,2026-07-07 12:43:33,,,46,
REC-MA-0073864,P-000881,Keshav Chopra,"K. Chopra,Keshav C.,K C",,,,,L-000050,"Port Area, Madurai",,,P-001551,Manoj Shinde,LOCATION_PING,2026-05-25 18:37:27,,,27,CR-2026-2020
REC-MA-0073865,P-001347,Arun Kamath,,PH-000551,+91-3426834414,,,,,,,,,CALL_LOG,2026-07-25 04:23:51,,,53,
REC-MA-0073866,P-000840,Rekha Patil,,,,,,L-000155,"Grain Market, Cuddalore",,,,,LOCATION_PING,2026-02-13 15:26:57,,,58,
REC-MA-0073867,P-001832,Sneha Tripathi,,,,,,L-000132,"Market Road, Karur",,,,,LOCATION_PING,2026-06-27 10:09:41,,High frequency evening calls,39,
REC-MA-0073868,P-001329,Aditya Krishnan,,PH-000083,+91-6273014719,,,,,,,,,CALL_LOG,2026-05-18 14:10:16,,,82,
REC-MA-0073869,P-000725,Punit Nayak,,,,,,L-000092,"Old Town, Cuddalore",,,,,SIGHTING_REPORT,2026-05-07 06:14:36,,,61,
REC-MA-0073870,P-000535,Sachin Halder,,,,V-000496,UP-69-LW-2080,L-000114,"Ring Road, Thanjavur",,,,,VEHICLE_MOVEMENT,2026-06-12 14:20:35,,High frequency evening calls,33,
REC-MA-0073871,P-001554,Neha Tiwari,,PH-000593,+91-3745843845,,,,,O-000162,Vantage Energy Udyog,,,FINANCIAL_TXN,2026-03-03 08:06:29,73915,,62,
REC-MA-0073872,P-000534,Shikha Chopra,,,,V-000160,TN-76-OL-5967,L-000038,"Bus Stand, Madurai",,,P-000026,Divya Gupta,VEHICLE_MOVEMENT,2026-04-20 07:45:11,,Cash pickup observed near market road,67,
REC-MA-0073873,P-000353,Rakesh Nair,,PH-000863,+91-1239728351,,,,,O-000130,Metro Importers & Co,,,FINANCIAL_TXN,2026-07-10 09:45:43,57453,,64,
REC-MA-0073874,P-001985,Ankit Malhotra,,,,V-000533,HR-65-EA-3318,L-000091,"Industrial Estate, Nagapattinam",,,,,VEHICLE_MOVEMENT,2026-03-14 20:32:33,,,82,CR-2026-2008
REC-MA-0073875,P-000034,Shalini Kamble,,,,V-000634,TN-44-FY-7538,L-000072,"Warehouse Zone, Erode",,,,,VEHICLE_MOVEMENT,2026-07-11 18:53:19,,High frequency evening calls,36,CR-2026-2018
REC-MA-0073876,P-001357,Ishaan Khanna,,PH-000506,+91-8560125625,,,,,,,P-000072,Bhavna Karthikeyan,CALL_LOG,2026-05-22 14:49:12,,,1,CR-2026-2005
REC-MA-0073877,P-000615,Kartik Naidu,,,,V-000497,BR-91-ZR-2755,L-000110,"Textile Market, Tirunelveli",,,,,VEHICLE_MOVEMENT,2026-04-08 16:13:14,,Cash pickup observed near market road,46,CR-2026-2012
REC-MA-0073878,P-001938,Riya Banerjee,,PH-000580,+91-0344651241,,,,,,,,,CALL_LOG,2026-03-26 09:58:07,,,74,
REC-MA-0073879,P-000192,Tanvi Chettiar,,PH-000097,+91-9552893891,,,,,,,,,CALL_LOG,2026-02-11 03:12:47,,,81,
REC-MA-0073880,P-001181,Shashank Reddy,,PH-000199,+91-2081155626,,,,,O-000212,Crystal Financial Movers,,,FINANCIAL_TXN,2026-01-26 16:52:31,115859,,65,CR-2026-2005
REC-MA-0073881,P-000022,Rekha Sharma,,,,,,L-000130,"Auto Nagar, Nagapattinam",,,,,LOCATION_PING,2026-06-11 04:40:48,,Co-location with case-linked individual,52,
REC-MA-0073882,P-000585,Gopal Dubey,,,,,,L-000165,"Ring Road, Krishnagiri",,,,,LOCATION_PING,2026-06-24 20:25:03,,,27,
REC-MA-0073883,P-001215,Aman Pandey,,,,,,L-000004,"Grain Market, Thanjavur",,,,,LOCATION_PING,2026-07-28 15:24:25,,,31,CR-2026-2020
REC-MA-0073884,P-001491,Sanjay Patel,,PH-000701,+91-9966734595,,,,,O-000024,Highland Automotive Traders,P-001453,Harish Chakraborty,FINANCIAL_TXN,2026-03-16 17:01:22,96337,No prior record - routine entry,65,CR-2026-2020
REC-MA-0073885,P-000782,Poonam Kapoor,,PH-000136,+91-9078515867,,,,,,,,,CALL_LOG,2026-08-14 21:11:07,,,47,
REC-MA-0073886,P-001966,Shikha Kamath,,PH-000602,+91-7320441384,,,,,,,,,CALL_LOG,2026-08-30 17:56:27,,No prior record - routine entry,53,
REC-MA-0073887,P-000981,Bharat Menon,,,,V-000242,AP-06-GB-9523,L-000148,"Highway Junction, Madurai",,,,,VEHICLE_MOVEMENT,2026-04-23 19:58:09,,,100,
REC-MA-0073888,P-001072,Jaya Tiwari,,,,V-000272,BR-53-YF-9549,L-000091,"Industrial Estate, Nagapattinam",,,,,VEHICLE_MOVEMENT,2026-01-21 18:30:07,,Inconsistent address on record,76,
REC-MA-0073889,P-001380,Anjali Chavan,,,,,,L-000105,"Bypass, Tirunelveli",,,P-000678,Priya Shetty,SIGHTING_REPORT,2026-07-12 13:15:08,,,34,
REC-MA-0073890,P-000704,Lakshmi Murugan,"L. Murugan,Lakshmi M.,L M",,,V-000002,TN-85-FS-7770,L-000091,"Industrial Estate, Nagapattinam",O-000099,Highland Freight Group,,,REGISTRATION_RECORD,2026-06-30 08:17:23,,,100,
REC-MA-0073891,P-001447,Siddharth Tiwari,,,,,,L-000079,"Warehouse Zone, Salem",,,P-001218,Megha Mehta,LOCATION_PING,2026-03-25 02:19:44,,,16,CR-2026-2010
REC-MA-0073892,P-001851,Kiran Kapoor,,,,,,L-000021,"Old Town, Coimbatore",,,P-000934,Zoya Krishnan,SIGHTING_REPORT,2026-04-10 13:56:44,,,85,CR-2026-2014
REC-MA-0073893,P-000655,Aman Dubey,,,,V-000148,WB-25-QJ-6640,L-000082,"Highway Junction, Nagercoil",,,,,VEHICLE_MOVEMENT,2026-06-23 10:36:29,,Vehicle observed at loading bay,49,
REC-MA-0073894,P-001149,Ashok Reddy,,PH-000447,+91-7657041200,,,,,,,,,CALL_LOG,2026-06-09 10:35:24,,,80,
REC-MA-0073895,P-001948,Tanvi Chakraborty,,PH-000310,+91-3149501364,,,,,O-000017,Nexus Textiles Movers,P-000920,Lakshmi Kumar,FINANCIAL_TXN,2026-07-12 22:36:22,147343,High frequency evening calls,34,
REC-MA-0073896,P-000786,Pooja Krishnan,,,,,,L-000082,"Highway Junction, Nagercoil",,,,,LOCATION_PING,2026-06-02 17:21:45,,,74,
REC-MA-0073897,P-001682,Ritu Shinde,,,,,,L-000160,"Industrial Estate, Thoothukudi",,,,,LOCATION_PING,2026-05-09 19:36:18,,Funds routed through multiple accounts,49,
REC-MA-0073898,P-001456,Shalini Venkatesh,,,,,,L-000188,"Railway Station, Chennai",,,P-000405,Keshav Bansal,LOCATION_PING,2026-04-12 14:00:18,,,54,CR-2026-2005
REC-MA-0073899,P-000804,Bhavna Chavan,,,,V-000325,TS-35-ZB-2409,L-000052,"Bus Stand, Erode",,,,,VEHICLE_MOVEMENT,2026-01-07 07:01:08,,,98,
REC-MA-0073900,P-001324,Swati Rao,,,,V-000023,GJ-73-OR-6593,L-000153,"University Road, Krishnagiri",,,,,VEHICLE_MOVEMENT,2026-06-09 03:24:50,,,47,
REC-MA-0073901,P-000169,Manoj Saha,,PH-000936,+91-7367042549,,,,,O-000105,Regal Agro Enterprises,,,FINANCIAL_TXN,2026-03-17 02:58:49,32147,,41,CR-2026-2018
REC-MA-0073902,P-000728,Riya Kapoor,,PH-000373,+91-3243298395,,,,,O-000233,Vantage Digital Enterprises,,,FINANCIAL_TXN,2026-04-19 04:45:39,141735,,61,CR-2026-2009
REC-MA-0073903,P-001935,Mohan Pawar,,PH-000461,+91-7102481717,,,,,,,P-001494,Pooja Natarajan,CALL_LOG,2026-04-12 11:06:20,,,86,CR-2026-2013
REC-MA-0073904,P-000192,Tanvi Chettiar,,PH-000097,+91-9552893891,,,,,O-000245,Pinnacle Retail & Co,P-001625,Anand Sundaram,FINANCIAL_TXN,2026-05-12 23:06:01,81325,Inconsistent address on record,44,CR-2026-2001
REC-MA-0073905,P-001644,Aarti Halder,,,,V-000373,UP-62-IU-9378,L-000052,"Bus Stand, Erode",,,P-001485,Gaurav Menon,VEHICLE_MOVEMENT,2026-03-30 12:05:07,,,28,
REC-MA-0073906,P-001777,Vikram Menon,,,,V-000400,HR-71-HD-8361,L-000085,"Warehouse Zone, Thanjavur",,,,,VEHICLE_MOVEMENT,2026-08-25 19:06:06,,,30,
REC-MA-0073907,P-001653,Sanjay Joshi,,PH-000984,+91-1436438130,,,,,,,,,CALL_LOG,2026-05-17 06:14:52,,Co-location with case-linked individual,56,CR-2026-2014
